Date,Open,High,Low,Close,Adj Close,Volume,Name
28-09-2016,113.690002,114.639999,113.43,113.949997,109.034119,29641100,AAPL
28-09-2016,818,830.140015,817.030029,828.719971,828.719971,4422100,AMZN
28-09-2016,129.210007,129.470001,128.399994,129.229996,129.229996,12047600,FB
28-09-2016,777.849976,781.809998,774.969971,781.559998,781.559998,1109800,GOOG
28-09-2016,97.099998,97.589996,96.019997,97.480003,97.480003,7235100,NFLX
28-09-2016,207.509995,208.25,205.259995,206.270004,206.270004,2088400,TSLA
27-09-2016,113,113.18,112.339996,113.089996,108.21122,24607400,AAPL
27-09-2016,801.849976,816.640015,801.109985,816.109985,816.109985,3819600,AMZN
27-09-2016,127.610001,129.009995,127.43,128.690002,128.690002,15637100,FB
27-09-2016,775.5,785.98999,774.307983,783.01001,783.01001,1153200,GOOG
27-09-2016,95.040001,97.639999,95,97.07,97.07,9680100,NFLX
27-09-2016,209.649994,209.979996,204.610001,205.809998,205.809998,3373200,TSLA
26-09-2016,111.639999,113.389999,111.550003,112.879997,108.010277,29869400,AAPL
26-09-2016,801.799988,805.929993,797.150024,799.159973,799.159973,2651400,AMZN
26-09-2016,127.370003,128.160004,126.800003,127.309998,127.309998,15064900,FB
26-09-2016,782.73999,782.73999,773.070007,774.210022,774.210022,1533200,GOOG
26-09-2016,95.379997,95.379997,94.040001,94.559998,94.559998,6739200,NFLX
26-09-2016,206.5,211,206.5,208.990005,208.990005,2394400,TSLA
23-09-2016,114.419998,114.790001,111.550003,112.709999,107.847618,52481200,AAPL
23-09-2016,803.130005,807.75,802.119995,805.75,805.75,2353500,AMZN
23-09-2016,127.559998,128.600006,127.300003,127.959999,127.959999,28326300,FB
23-09-2016,786.590027,788.929993,784.150024,786.900024,786.900024,1411900,GOOG
23-09-2016,95.75,96.970001,95.43,95.940002,95.940002,6179500,NFLX
23-09-2016,205.990005,210.179993,205.669998,207.449997,207.449997,2905200,TSLA
22-09-2016,114.349998,114.940002,114,114.620003,109.675209,31074000,AAPL
22-09-2016,794.27002,805.890015,794.27002,804.700012,804.700012,4078900,AMZN
22-09-2016,130.5,130.729996,129.559998,130.080002,130.080002,15538300,FB
22-09-2016,780,789.849976,778.440002,787.210022,787.210022,1486200,GOOG
22-09-2016,95.540001,95.879997,94.230003,95.830002,95.830002,11215000,NFLX
22-09-2016,206.399994,207.279999,203,206.429993,206.429993,2382900,TSLA
21-09-2016,113.849998,113.989998,112.440002,113.550003,108.651367,36003200,AAPL
21-09-2016,783.25,790.690002,779.01001,789.73999,789.73999,2718600,AMZN
21-09-2016,129.130005,130.009995,128.389999,129.940002,129.940002,14068300,FB
21-09-2016,772.659973,777.159973,768.301025,776.219971,776.219971,1167800,GOOG
21-09-2016,96.900002,97.099998,93.260002,94.879997,94.879997,20042200,NFLX
21-09-2016,206.369995,207,201.559998,205.220001,205.220001,2633500,TSLA
20-09-2016,113.050003,114.120003,112.510002,113.57,108.670494,34514300,AAPL
20-09-2016,776,781.369995,776,780.219971,780.219971,1937200,AMZN
20-09-2016,128.649994,129.169998,128.029999,128.639999,128.639999,11083800,FB
20-09-2016,769,773.330017,768.530029,771.409973,771.409973,978600,GOOG
20-09-2016,98.779999,99.160004,97.660004,98.25,98.25,4736800,NFLX
20-09-2016,206.850006,207.75,203.910004,204.639999,204.639999,2410500,TSLA
19-09-2016,115.190002,116.18,113.25,113.580002,108.680077,47023000,AAPL
19-09-2016,779.969971,781.940002,771,775.099976,775.099976,2292500,AMZN
19-09-2016,129.910004,129.940002,128.259995,128.649994,128.649994,14958800,FB
19-09-2016,772.419983,774,764.440979,765.700012,765.700012,1171100,GOOG
19-09-2016,99.900002,100.349998,97.82,98.059998,98.059998,8608800,NFLX
19-09-2016,207,209.429993,205,206.339996,206.339996,2297000,TSLA
16-09-2016,115.120003,116.129997,114.040001,114.919998,109.96228,79886900,AAPL
16-09-2016,773.280029,780.460022,771.659973,778.52002,778.52002,5499200,AMZN
16-09-2016,128.199997,129.179993,128.199997,129.070007,129.070007,24119200,FB
16-09-2016,769.75,769.75,764.659973,768.880005,768.880005,2049300,GOOG
16-09-2016,97.099998,99.489998,97.040001,99.480003,99.480003,9445100,NFLX
16-09-2016,200.419998,205.699997,199,205.399994,205.399994,3107800,TSLA
15-09-2016,113.860001,115.730003,113.489998,115.57,110.584213,89983600,AAPL
15-09-2016,762,770.869995,757.580017,769.690002,769.690002,3034000,AMZN
15-09-2016,127.980003,129.100006,127.669998,128.350006,128.350006,15077200,FB
15-09-2016,762.890015,773.799988,759.960022,771.76001,771.76001,1305100,GOOG
15-09-2016,97.230003,97.970001,96.529999,97.339996,97.339996,5293500,NFLX
15-09-2016,196.490005,202.520004,196.399994,200.419998,200.419998,3077200,TSLA
14-09-2016,108.730003,113.029999,108.599998,111.769997,106.948166,110888700,AAPL
14-09-2016,762.200012,767.5,758.849976,761.090027,761.090027,2523000,AMZN
14-09-2016,126.889999,128.800003,126.889999,127.769997,127.769997,15691100,FB
14-09-2016,759.609985,767.679993,759.109985,762.48999,762.48999,1087400,GOOG
14-09-2016,97.349998,98.349998,96.959999,97.010002,97.010002,8481000,NFLX
14-09-2016,195.75,197.919998,194.860001,196.410004,196.410004,2254500,TSLA
13-09-2016,107.510002,108.790001,107.239998,107.949997,103.292953,62176200,AAPL
13-09-2016,768.77002,769.890015,759.049988,761.01001,761.01001,3117200,AMZN
13-09-2016,128.029999,128.350006,126.660004,127.209999,127.209999,18016200,FB
13-09-2016,764.47998,766.219971,755.799988,759.690002,759.690002,1395000,GOOG
13-09-2016,97.169998,98,95.330002,96.089996,96.089996,11788100,NFLX
13-09-2016,197.059998,198.490005,193.449997,196.050003,196.050003,3589400,TSLA
12-09-2016,102.650002,105.720001,102.529999,105.440002,100.891243,45292800,AAPL
12-09-2016,757.349976,772.659973,756,771.48999,771.48999,3124700,AMZN
12-09-2016,125.959999,128.759995,125.75,128.690002,128.690002,21252800,FB
12-09-2016,755.130005,770.289978,754,769.02002,769.02002,1311000,GOOG
12-09-2016,95.910004,99.290001,95.709999,99.050003,99.050003,7718400,NFLX
12-09-2016,195,201.369995,194.100006,198.300003,198.300003,3715200,TSLA
09-09-2016,104.639999,105.720001,103.129997,103.129997,98.680893,46557000,AAPL
09-09-2016,779.359985,781,760.109985,760.140015,760.140015,4257300,AMZN
09-09-2016,129.710007,129.949997,127.099998,127.099998,127.099998,27100700,FB
09-09-2016,770.099976,773.244995,759.659973,759.659973,759.659973,1885500,GOOG
09-09-2016,99.059998,99.389999,96.5,96.5,96.5,7373300,NFLX
09-09-2016,199.089996,199.919998,193.699997,194.470001,194.470001,3757000,TSLA
08-09-2016,107.25,107.269997,105.239998,105.519997,100.967781,53002000,AAPL
08-09-2016,783.890015,786.5,781.440002,784.059998,784.059998,2026400,AMZN
08-09-2016,130.919998,131.080002,129.809998,130.270004,130.270004,15676600,FB
08-09-2016,778.590027,780.349976,773.580017,775.320007,775.320007,1260600,GOOG
08-09-2016,99.230003,100.050003,98.82,99.660004,99.660004,5198200,NFLX
08-09-2016,199.550003,199.889999,196.360001,197.360001,197.360001,3370000,TSLA
07-09-2016,107.830002,108.760002,107.07,108.360001,103.685272,42364300,AAPL
07-09-2016,789.530029,790.789978,784.330017,784.47998,784.47998,2424600,AMZN
07-09-2016,130.039993,131.979996,129.949997,131.050003,131.050003,27990800,FB
07-09-2016,780,782.72998,776.200012,780.349976,780.349976,893700,GOOG
07-09-2016,100.110001,100.190002,98.419998,99.150002,99.150002,6468500,NFLX
07-09-2016,205.5,206.5,200.710007,201.710007,201.710007,3640900,TSLA
06-09-2016,107.900002,108.300003,107.510002,107.699997,103.053741,26880400,AAPL
06-09-2016,774.039978,789.47998,770.219971,788.869995,788.869995,3719800,AMZN
06-09-2016,126.669998,129.940002,126.470001,129.729996,129.729996,26278400,FB
06-09-2016,773.450012,782,771,780.080017,780.080017,1442800,GOOG
06-09-2016,97.760002,100.32,97.650002,100.089996,100.089996,9036100,NFLX
06-09-2016,199.020004,203.25,199,202.830002,202.830002,4390600,TSLA
02-09-2016,107.699997,108,106.82,107.730003,103.082443,26802500,AAPL
02-09-2016,774.109985,776,771.700012,772.440002,772.440002,2181800,AMZN
02-09-2016,126.849998,126.860001,126,126.510002,126.510002,12118800,FB
02-09-2016,773.01001,773.919983,768.409973,771.460022,771.460022,1072700,GOOG
02-09-2016,97.900002,98.18,97.010002,97.379997,97.379997,4247200,NFLX
02-09-2016,202.330002,203.199997,196.199997,197.779999,197.779999,5977400,TSLA
01-09-2016,106.139999,106.800003,105.620003,106.730003,102.125595,26701500,AAPL
01-09-2016,770.900024,772.039978,766.75,770.619995,770.619995,1792300,AMZN
01-09-2016,126.379997,126.629997,125.599998,126.169998,126.169998,13536100,FB
01-09-2016,769.25,771.02002,764.299988,768.780029,768.780029,925100,GOOG
01-09-2016,97.809998,97.980003,96.919998,97.379997,97.379997,4148600,NFLX
01-09-2016,209.009995,211.100006,200.5,200.770004,200.770004,7943100,TSLA
31-08-2016,105.660004,106.57,105.639999,106.099998,101.522766,29662400,AAPL
31-08-2016,766.599976,769.640015,764,769.159973,769.159973,1633800,AMZN
31-08-2016,125.599998,126.220001,125.099998,126.120003,126.120003,14200600,FB
31-08-2016,767.01001,769.090027,765.380005,767.049988,767.049988,1248600,GOOG
31-08-2016,97.480003,97.879997,96.760002,97.449997,97.449997,4690600,NFLX
31-08-2016,210.429993,212.600006,208.649994,212.009995,212.009995,3276500,TSLA
30-08-2016,105.800003,106.5,105.5,106,101.427101,24863900,AAPL
30-08-2016,771.049988,771.840027,765.559998,767.580017,767.580017,1709200,AMZN
30-08-2016,126.599998,126.599998,125.150002,125.839996,125.839996,17804300,FB
30-08-2016,769.330017,774.466003,766.840027,769.090027,769.090027,1130000,GOOG
30-08-2016,97.839996,98.849998,97.139999,97.449997,97.449997,6093500,NFLX
30-08-2016,216.110001,216.110001,210.520004,211.339996,211.339996,3168900,TSLA
29-08-2016,106.620003,107.440002,106.290001,106.82,102.211693,24970300,AAPL
29-08-2016,768.719971,774.97998,768.599976,771.289978,771.289978,2185700,AMZN
29-08-2016,124.349998,126.730003,124.349998,126.540001,126.540001,15925900,FB
29-08-2016,768.73999,774.98999,766.61499,772.150024,772.150024,841000,GOOG
29-08-2016,96.970001,98.449997,96.57,97.300003,97.300003,7972700,NFLX
29-08-2016,220.149994,220.399994,215,215.199997,215.199997,3257100,TSLA
26-08-2016,107.410004,107.949997,106.309998,106.940002,102.326515,27766300,AAPL
26-08-2016,760.049988,770,759.799988,769,769,2776800,AMZN
26-08-2016,124.050003,125.190002,123.910004,124.959999,124.959999,17504800,FB
26-08-2016,769,776.080017,765.849976,769.539978,769.539978,1166700,GOOG
26-08-2016,97.330002,97.949997,96.57,97.580002,97.580002,6617600,NFLX
26-08-2016,222.139999,222.860001,218.820007,219.990005,219.990005,2239000,TSLA
25-08-2016,107.389999,107.879997,106.68,107.57,102.929344,25086200,AAPL
25-08-2016,756,760.559998,754.73999,759.219971,759.219971,1623000,AMZN
25-08-2016,123.120003,124.370003,123.099998,123.889999,123.889999,10730800,FB
25-08-2016,767,771.890015,763.184998,769.409973,769.409973,926900,GOOG
25-08-2016,96.379997,98.25,96.040001,97.32,97.32,10823100,NFLX
25-08-2016,223.110001,223.800003,220.770004,220.960007,220.960007,1762500,TSLA
24-08-2016,108.57,108.75,107.68,108.029999,103.369514,23675100,AAPL
24-08-2016,763,763.409973,755.359985,757.25,757.25,1744100,AMZN
24-08-2016,124.470001,124.690002,123.089996,123.480003,123.480003,12243700,FB
24-08-2016,770.580017,774.5,767.070007,769.640015,769.640015,1072000,GOOG
24-08-2016,96.129997,96.360001,94.910004,95.18,95.18,6276500,NFLX
24-08-2016,227.050003,227.149994,222.220001,222.619995,222.619995,2570700,TSLA
23-08-2016,108.589996,109.32,108.529999,108.849998,104.154129,21257700,AAPL
23-08-2016,763.309998,764.700012,761,762.450012,762.450012,1524100,AMZN
23-08-2016,124.510002,125.089996,124.25,124.370003,124.370003,13309500,FB
23-08-2016,775.47998,776.440002,771.784973,772.080017,772.080017,928200,GOOG
23-08-2016,95.68,96.589996,95.480003,95.940002,95.940002,5239100,NFLX
23-08-2016,224.320007,228.490005,222.800003,224.839996,224.839996,4784400,TSLA
22-08-2016,108.860001,109.099998,107.849998,108.510002,103.828804,25820200,AAPL
22-08-2016,757.5,759.849976,752.099976,759.47998,759.47998,1679300,AMZN
22-08-2016,123.330002,124.830002,123.110001,124.150002,124.150002,14386400,FB
22-08-2016,773.27002,774.539978,770.049988,772.150024,772.150024,951400,GOOG
22-08-2016,95.669998,96.129997,94.949997,95.260002,95.260002,5830500,NFLX
22-08-2016,224.169998,225.110001,222.679993,222.929993,222.929993,2065500,TSLA
19-08-2016,108.769997,109.690002,108.360001,109.360001,104.642128,25368100,AAPL
19-08-2016,761.900024,762.48999,756.890015,757.309998,757.309998,2343200,AMZN
19-08-2016,123.599998,124.160004,123.279999,123.559998,123.559998,11688300,FB
19-08-2016,775,777.099976,773.130005,775.419983,775.419983,861500,GOOG
19-08-2016,96.050003,96.779999,95.510002,95.870003,95.870003,6942900,NFLX
19-08-2016,223.539993,225.169998,222.529999,225,225,1659500,TSLA
18-08-2016,109.230003,109.599998,109.019997,109.080002,104.374222,21984700,AAPL
18-08-2016,764,765.169983,760.599976,764.460022,764.460022,1458800,AMZN
18-08-2016,124.010002,124.260002,123.639999,123.910004,123.910004,12400800,FB
18-08-2016,780.01001,782.859985,777,777.5,777.5,719400,GOOG
18-08-2016,95.980003,97.220001,95.169998,96.160004,96.160004,7252600,NFLX
18-08-2016,223.820007,225.660004,222.289993,223.509995,223.509995,1714500,TSLA
17-08-2016,109.099998,109.370003,108.339996,109.220001,104.508171,25356000,AAPL
17-08-2016,764.409973,765.219971,759.200012,764.630005,764.630005,1891100,AMZN
17-08-2016,123.660004,124.379997,122.849998,124.370003,124.370003,13794200,FB
17-08-2016,777.320007,780.809998,773.530029,779.909973,779.909973,924200,GOOG
17-08-2016,94.940002,96.93,94.849998,96.370003,96.370003,8315600,NFLX
17-08-2016,224.330002,224.830002,222.800003,223.240005,223.240005,1787100,TSLA
16-08-2016,109.629997,110.230003,109.209999,109.379997,104.661263,33794400,AAPL
16-08-2016,768.619995,768.72998,763.820007,764.039978,764.039978,1604600,AMZN
16-08-2016,123.5,123.919998,122.779999,123.300003,123.300003,14222400,FB
16-08-2016,780.299988,780.97998,773.44397,777.140015,777.140015,1028000,GOOG
16-08-2016,95.190002,95.610001,94.400002,95.120003,95.120003,6311300,NFLX
16-08-2016,225.490005,227.190002,223.410004,223.610001,223.610001,2267100,TSLA
15-08-2016,108.139999,109.540001,108.080002,109.480003,104.756958,25868200,AAPL
15-08-2016,771.900024,772.039978,767.710022,768.48999,768.48999,2118500,AMZN
15-08-2016,124.910004,124.919998,123.699997,123.900002,123.900002,19295100,FB
15-08-2016,783.75,787.48999,780.109985,782.440002,782.440002,938200,GOOG
15-08-2016,96.830002,96.910004,95.239998,95.309998,95.309998,7304600,NFLX
15-08-2016,226.020004,229.5,224.929993,225.589996,225.589996,2034300,TSLA
12-08-2016,107.779999,108.440002,107.779999,108.18,103.513039,18660400,AAPL
12-08-2016,768.460022,773.150024,768.419983,772.559998,772.559998,1563300,AMZN
12-08-2016,124.699997,125,124.18,124.879997,124.879997,12159000,FB
12-08-2016,781.5,783.39502,780.400024,783.219971,783.219971,740500,GOOG
12-08-2016,95.529999,96.830002,95.080002,96.589996,96.589996,6592900,NFLX
12-08-2016,225.410004,226.649994,224.039993,225.610001,225.610001,1813500,TSLA
11-08-2016,108.519997,108.93,107.849998,107.93,103.273819,27484500,AAPL
11-08-2016,769.940002,773.75,769.119995,771.23999,771.23999,2016300,AMZN
11-08-2016,125.199997,125.379997,124.75,124.900002,124.900002,11729500,FB
11-08-2016,785,789.75,782.969971,784.849976,784.849976,971100,GOOG
11-08-2016,94.599998,96.330002,94.370003,95.889999,95.889999,8535500,NFLX
11-08-2016,226.169998,227.570007,223.410004,224.910004,224.910004,1875800,TSLA
10-08-2016,108.709999,108.900002,107.760002,108,103.340813,24008500,AAPL
10-08-2016,769.799988,772.099976,766.190002,768.559998,768.559998,1604300,AMZN
10-08-2016,125.07,125.480003,124.540001,124.879997,124.879997,10670100,FB
10-08-2016,783.75,786.812012,782.778015,784.679993,784.679993,786400,GOOG
10-08-2016,94.400002,94.75,92.949997,93.93,93.93,6511100,NFLX
10-08-2016,228.240005,229.869995,224.619995,225.649994,225.649994,2338300,TSLA
09-08-2016,108.230003,108.940002,108.010002,108.809998,104.115845,26315200,AAPL
09-08-2016,767.390015,772.599976,766.900024,768.309998,768.309998,1876100,AMZN
09-08-2016,125.339996,126.089996,124.529999,125.059998,125.059998,19621000,FB
09-08-2016,781.099976,788.940002,780.570007,784.26001,784.26001,1318900,GOOG
09-08-2016,95.120003,95.809998,93.480003,93.989998,93.989998,9175400,NFLX
09-08-2016,226.820007,231.539993,226.649994,229.080002,229.080002,2207800,TSLA
08-08-2016,107.519997,108.370003,107.160004,108.370003,103.694847,28037200,AAPL
08-08-2016,766.809998,767,761.02002,766.559998,766.559998,1986300,AMZN
08-08-2016,125.25,125.449997,124.550003,125.260002,125.260002,15233900,FB
08-08-2016,782,782.630005,778.091003,781.76001,781.76001,1107900,GOOG
08-08-2016,95.910004,95.93,94,95.110001,95.110001,10135400,NFLX
08-08-2016,228,229.600006,226.089996,226.160004,226.160004,2263600,TSLA
05-08-2016,106.269997,107.650002,106.18,107.480003,102.843239,40553400,AAPL
05-08-2016,764.809998,768.469971,763.090027,765.97998,765.97998,2704400,AMZN
05-08-2016,124.980003,125.839996,124.620003,125.150002,125.150002,20184000,FB
05-08-2016,773.780029,783.039978,772.340027,782.219971,782.219971,1801200,GOOG
05-08-2016,93.769997,97.739998,93.559998,97.029999,97.029999,18364800,NFLX
05-08-2016,230,232,227.399994,230.029999,230.029999,3205200,TSLA
04-08-2016,105.580002,106,105.279999,105.870003,101.302704,27408700,AAPL
04-08-2016,753.700012,765,750.349976,760.77002,760.77002,3176000,AMZN
04-08-2016,122.940002,124.790001,122.510002,124.360001,124.360001,21066000,FB
04-08-2016,772.219971,774.070007,768.794983,771.609985,771.609985,1139400,GOOG
04-08-2016,93.199997,93.730003,91.82,93.440002,93.440002,6026400,NFLX
04-08-2016,225.690002,230.860001,222.050003,230.610001,230.610001,4122800,TSLA
03-08-2016,104.809998,105.839996,104.769997,105.790001,100.68074,30202600,AAPL
03-08-2016,757.059998,758.890015,752.25,754.640015,754.640015,3581500,AMZN
03-08-2016,123.089996,123.919998,122.309998,122.510002,122.510002,18525300,FB
03-08-2016,767.179993,773.210022,766.820007,773.179993,773.179993,1287400,GOOG
03-08-2016,93.279999,94.669998,92.550003,93.099998,93.099998,7030900,NFLX
03-08-2016,227.369995,229.699997,224.210007,225.789993,225.789993,3887800,TSLA
02-08-2016,106.050003,106.07,104,104.480003,99.434013,33816600,AAPL
02-08-2016,763.809998,765.01001,757.02002,760.580017,760.580017,3603300,AMZN
02-08-2016,124.059998,124.800003,122.07,123.089996,123.089996,23968400,FB
02-08-2016,768.690002,775.840027,767.849976,771.070007,771.070007,1784500,GOOG
02-08-2016,94,94.080002,92.18,93.559998,93.559998,9836200,NFLX
02-08-2016,229.369995,229.869995,221.399994,227.199997,227.199997,3934400,TSLA
01-08-2016,104.410004,106.150002,104.410004,106.050003,100.928177,38167900,AAPL
01-08-2016,759.869995,770.5,757.059998,767.73999,767.73999,3578200,AMZN
01-08-2016,123.849998,124.580002,122.860001,124.309998,124.309998,25006900,FB
01-08-2016,761.090027,780.429993,761.090027,772.880005,772.880005,2700500,GOOG
01-08-2016,91.230003,94.669998,90.5,94.370003,94.370003,10666900,NFLX
01-08-2016,235.5,236.630005,229.380005,230.009995,230.009995,4016300,TSLA
29-07-2016,104.190002,104.550003,103.68,104.209999,99.177032,27733700,AAPL
29-07-2016,765,766,755,758.809998,758.809998,6777100,AMZN
29-07-2016,124.650002,125.839996,123.709999,123.940002,123.940002,35058800,FB
29-07-2016,772.710022,778.549988,766.77002,768.789978,768.789978,3841500,GOOG
29-07-2016,91.190002,91.75,90.589996,91.25,91.25,6960200,NFLX
29-07-2016,230.699997,235.279999,230.240005,234.789993,234.789993,3070800,TSLA
28-07-2016,102.830002,104.449997,102.82,104.339996,99.300751,39869800,AAPL
28-07-2016,745.97998,753.359985,739.700012,752.609985,752.609985,7617600,AMZN
28-07-2016,127.519997,128.330002,123.629997,125,125,78955800,FB
28-07-2016,747.039978,748.650024,739.299988,745.909973,745.909973,3530200,GOOG
28-07-2016,91.919998,92.209999,90.68,91.650002,91.650002,6227700,NFLX
28-07-2016,227.949997,230.759995,226.600006,230.610001,230.610001,2419100,TSLA
27-07-2016,104.269997,104.349998,102.75,102.949997,97.97789,92344800,AAPL
27-07-2016,737.969971,740.940002,733.859985,736.669983,736.669983,2831800,AMZN
27-07-2016,122.419998,125,121.510002,123.339996,123.339996,52654200,FB
27-07-2016,738.280029,744.460022,737,741.77002,741.77002,1497100,GOOG
27-07-2016,91.5,92.059998,90.099998,92.040001,92.040001,8672000,NFLX
27-07-2016,229.339996,233.360001,226.919998,228.490005,228.490005,2885200,TSLA
26-07-2016,96.82,97.970001,96.419998,96.669998,92.00119,56239800,AAPL
26-07-2016,742.710022,743.130005,732.75,735.590027,735.590027,2529700,AMZN
26-07-2016,122,122.07,120.75,121.220001,121.220001,17612000,FB
26-07-2016,739.039978,741.690002,734.27002,738.419983,738.419983,1186700,GOOG
26-07-2016,91.029999,93.099998,90.900002,91.410004,91.410004,19577600,NFLX
26-07-2016,227.690002,230,225.300003,229.509995,229.509995,3430000,TSLA
25-07-2016,98.25,98.839996,96.919998,97.339996,92.63884,40382900,AAPL
25-07-2016,746.549988,748.5,735.349976,739.609985,739.609985,2679300,AMZN
25-07-2016,121.389999,121.849998,117.779999,121.629997,121.629997,18487400,FB
25-07-2016,740.669983,742.609985,737.5,739.77002,739.77002,1032400,GOOG
25-07-2016,85.730003,87.870003,85.010002,87.660004,87.660004,14135000,NFLX
25-07-2016,222.270004,231.389999,221.369995,230.009995,230.009995,4490700,TSLA
22-07-2016,99.260002,99.300003,98.309998,98.660004,93.895088,28313700,AAPL
22-07-2016,747.789978,751.280029,743.530029,744.859985,744.859985,2277700,AMZN
22-07-2016,119.900002,121.010002,119.309998,121,121,18422400,FB
22-07-2016,741.859985,743.23999,736.559998,742.73999,742.73999,1259800,GOOG
22-07-2016,86.480003,86.5,85.110001,85.889999,85.889999,11363900,NFLX
22-07-2016,221.990005,224.5,218.880005,222.270004,222.270004,2579700,TSLA
21-07-2016,99.830002,101,99.129997,99.43,94.627907,32702000,AAPL
21-07-2016,747.5,749.359985,742.789978,744.429993,744.429993,2317100,AMZN
21-07-2016,121.919998,122.099998,120.25,120.610001,120.610001,17801700,FB
21-07-2016,740.359985,741.690002,735.830994,738.630005,738.630005,1026300,GOOG
21-07-2016,88.300003,88.379997,85.209999,85.989998,85.989998,16084000,NFLX
21-07-2016,226,227.850006,219.100006,220.5,220.5,4428700,TSLA
20-07-2016,100,100.459999,99.739998,99.959999,95.132294,26276000,AAPL
20-07-2016,744,746.25,740.700012,745.719971,745.719971,2214000,AMZN
20-07-2016,121.25,122.199997,120.559998,121.919998,121.919998,20046500,FB
20-07-2016,737.330017,742.130005,737.099976,741.190002,741.190002,1289700,GOOG
20-07-2016,86.669998,88.489998,85.82,87.910004,87.910004,23525100,NFLX
20-07-2016,226.470001,229.800003,225,228.360001,228.360001,2568500,TSLA
19-07-2016,99.559998,100,99.339996,99.870003,95.046654,23779900,AAPL
19-07-2016,732.5,743.330017,732.309998,739.950012,739.950012,2216800,AMZN
19-07-2016,118.989998,120.849998,118.660004,120.610001,120.610001,21541300,FB
19-07-2016,729.890015,736.98999,729,736.960022,736.960022,1227500,GOOG
19-07-2016,85.43,86.75,84.5,85.839996,85.839996,55681200,NFLX
19-07-2016,225,229.100006,224.75,225.259995,225.259995,3115100,TSLA
18-07-2016,98.699997,100.129997,98.599998,99.830002,95.008583,36493900,AAPL
18-07-2016,735.48999,741.599976,728.719971,736.070007,736.070007,2954900,AMZN
18-07-2016,117.32,119.610001,116.889999,119.370003,119.370003,20868400,FB
18-07-2016,722.710022,736.130005,721.190002,733.780029,733.780029,1295500,GOOG
18-07-2016,98.43,99.839996,97.239998,98.809998,98.809998,28669700,NFLX
18-07-2016,219.639999,227.089996,218.300003,226.25,226.25,3412100,TSLA
15-07-2016,98.919998,99.300003,98.5,98.779999,94.0093,30137000,AAPL
15-07-2016,746.549988,746.549988,734.049988,735.440002,735.440002,3121400,AMZN
15-07-2016,117.739998,118.279999,116.580002,116.860001,116.860001,16646000,FB
15-07-2016,725.72998,725.73999,719.054993,719.849976,719.849976,1279300,GOOG
15-07-2016,98.519997,98.699997,97.410004,98.389999,98.389999,9041900,NFLX
15-07-2016,222.520004,222.75,219.639999,220.399994,220.399994,2234200,TSLA
14-07-2016,97.389999,98.989998,97.32,98.790001,94.018806,38919000,AAPL
14-07-2016,748.859985,749.039978,739.02002,741.200012,741.200012,2390500,AMZN
14-07-2016,117.5,117.639999,116.699997,117.290001,117.290001,14579700,FB
14-07-2016,721.580017,722.210022,718.030029,720.950012,720.950012,950200,GOOG
14-07-2016,97,98.269997,96.800003,98.019997,98.019997,9885000,NFLX
14-07-2016,223.119995,224.940002,221.050003,221.529999,221.529999,2675800,TSLA
13-07-2016,97.410004,97.669998,96.839996,96.870003,92.191536,25892200,AAPL
13-07-2016,746.76001,756.869995,741.25,742.630005,742.630005,4142300,AMZN
13-07-2016,118.389999,118.400002,116.68,116.779999,116.779999,16207700,FB
13-07-2016,723.619995,724,716.849976,716.97998,716.97998,935900,GOOG
13-07-2016,96.260002,96.720001,94.800003,96.43,96.43,8768900,NFLX
13-07-2016,225.5,225.589996,220.289993,222.529999,222.529999,3567100,TSLA
12-07-2016,97.169998,97.699997,97.120003,97.419998,92.714973,24167500,AAPL
12-07-2016,756.859985,757.340027,740.330017,748.210022,748.210022,5623700,AMZN
12-07-2016,118.629997,118.720001,117.57,117.93,117.93,15217700,FB
12-07-2016,719.119995,722.940002,715.909973,720.640015,720.640015,1336900,GOOG
12-07-2016,95.07,96.720001,94.089996,95.970001,95.970001,11617400,NFLX
12-07-2016,224.100006,227.5,223.220001,224.649994,224.649994,4571300,TSLA
11-07-2016,96.75,97.650002,96.730003,96.980003,92.296219,23794900,AAPL
11-07-2016,750,755.900024,747,753.780029,753.780029,3195300,AMZN
11-07-2016,117.709999,118.699997,117.5,117.870003,117.870003,17711600,FB
11-07-2016,708.049988,716.51001,707.23999,715.090027,715.090027,1111800,GOOG
11-07-2016,96.190002,96.870003,94.300003,94.669998,94.669998,13276200,NFLX
11-07-2016,219.960007,226.779999,219.509995,224.779999,224.779999,5429800,TSLA
08-07-2016,96.489998,96.889999,96.050003,96.68,92.010704,28912100,AAPL
08-07-2016,740.140015,746.099976,738,745.809998,745.809998,3429200,AMZN
08-07-2016,116.43,117.5,115.849998,117.239998,117.239998,18142600,FB
08-07-2016,699.5,705.710022,696.434998,705.630005,705.630005,1575200,GOOG
08-07-2016,96,97.410004,95.300003,97.059998,97.059998,8335400,NFLX
08-07-2016,217.800003,219.809998,214.5,216.779999,216.779999,4074800,TSLA
07-07-2016,95.699997,96.5,95.620003,95.940002,91.306458,25139600,AAPL
07-07-2016,739.330017,739.549988,731.630005,736.570007,736.570007,2936700,AMZN
07-07-2016,116.629997,116.970001,115.360001,115.849998,115.849998,16630200,FB
07-07-2016,698.080017,698.200012,688.215027,695.359985,695.359985,1303100,GOOG
07-07-2016,94.699997,95.379997,93.18,95.099998,95.099998,9902700,NFLX
